Implementation,Mode,TestName,Status,ErrorIEV,OutputFile,NbPktSend,isPass,ErrorsCode
quinn,server,quic_server_test_tp_acticoid_error,,No Error,/results/temp/3613/quic_server_test_tp_acticoid_error0.iev,2.0,1.0,2
quinn,server,quic_server_test_tp_acticoid_error,,No Error,/results/temp/3664/quic_server_test_tp_acticoid_error0.iev,2.0,1.0,2
mvfst,server,quic_server_test_tp_acticoid_error,,frame.connection_close:{err_code:0xc},/results/temp/3715/quic_server_test_tp_acticoid_error0.iev,19.0,0.0,34
mvfst,server,quic_server_test_tp_acticoid_error,,Handshake not completed,/results/temp/3766/quic_server_test_tp_acticoid_error0.iev,11.0,0.0,0
picoquic,server,quic_server_test_tp_acticoid_error,,Handshake not completed,/results/temp/3817/quic_server_test_tp_acticoid_error0.iev,42.0,0.0,0
picoquic,server,quic_server_test_tp_acticoid_error,,Handshake not completed,/results/temp/3868/quic_server_test_tp_acticoid_error0.iev,34.0,0.0,0
quant,server,quic_server_test_tp_acticoid_error,,No Error,/results/temp/3919/quic_server_test_tp_acticoid_error0.iev,3.0,1.0,2
quant,server,quic_server_test_tp_acticoid_error,,No Error,/results/temp/3970/quic_server_test_tp_acticoid_error0.iev,3.0,1.0,2
quic-go,server,quic_server_test_tp_acticoid_error,,Handshake not completed,/results/temp/4021/quic_server_test_tp_acticoid_error0.iev,8.0,0.0,0
picoquic,server,quic_server_test_tp_limit_acticoid_error,,Run out of cid,/results/temp/8662/quic_server_test_tp_limit_acticoid_error0.iev,7.0,0.0,33
quant,server,quic_server_test_tp_limit_acticoid_error,,Handshake not completed,/results/temp/8713/quic_server_test_tp_limit_acticoid_error0.iev,4.0,0.0,0
quant,server,quic_server_test_tp_limit_acticoid_error,,Handshake not completed,/results/temp/8764/quic_server_test_tp_limit_acticoid_error0.iev,4.0,0.0,0
quic-go,server,quic_server_test_tp_limit_acticoid_error,,Handshake not completed,/results/temp/8815/quic_server_test_tp_limit_acticoid_error0.iev,10.0,0.0,0
quic-go,server,quic_server_test_tp_limit_acticoid_error,,Handshake not completed,/results/temp/8866/quic_server_test_tp_limit_acticoid_error0.iev,14.0,0.0,0
aioquic,server,quic_server_test_tp_limit_acticoid_error,,Run out of cid,/results/temp/8917/quic_server_test_tp_limit_acticoid_error0.iev,10.0,0.0,33
aioquic,server,quic_server_test_tp_limit_acticoid_error,,Run out of cid,/results/temp/8968/quic_server_test_tp_limit_acticoid_error0.iev,6.0,0.0,33
quinn,server,quic_server_test_accept_maxdata,,"require ~path_challenge_pending(dcid,f.data);""",/results/temp/9019/quic_server_test_accept_maxdata0.iev,13.0,0.0,35
quinn,server,quic_server_test_accept_maxdata,,"require ~path_challenge_pending(dcid,f.data);""",/results/temp/9070/quic_server_test_accept_maxdata0.iev,14.0,0.0,35
mvfst,server,quic_server_test_accept_maxdata,,No Error,/results/temp/9121/quic_server_test_accept_maxdata0.iev,12.0,1.0,2
mvfst,server,quic_server_test_accept_maxdata,,No Error,/results/temp/9172/quic_server_test_accept_maxdata0.iev,13.0,1.0,2
picoquic,server,quic_server_test_accept_maxdata,,"require ~is_no_error;""",/results/temp/9223/quic_server_test_accept_maxdata0.iev,23.0,0.0,38
picoquic,server,quic_server_test_accept_maxdata,,Handshake not completed,/results/temp/9274/quic_server_test_accept_maxdata0.iev,13.0,0.0,0
quic-go,server,quic_server_test_tp_acticoid_error,,Handshake not completed,/results/temp/4072/quic_server_test_tp_acticoid_error0.iev,10.0,0.0,0
aioquic,server,quic_server_test_tp_acticoid_error,,Handshake not completed,/results/temp/4123/quic_server_test_tp_acticoid_error0.iev,2.0,0.0,0
aioquic,server,quic_server_test_tp_acticoid_error,,Handshake not completed,/results/temp/4174/quic_server_test_tp_acticoid_error0.iev,2.0,0.0,0
quinn,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4225/quic_server_test_connection_close0.iev,10.0,0.0,106
quinn,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4276/quic_server_test_connection_close0.iev,7.0,0.0,107
mvfst,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4327/quic_server_test_connection_close0.iev,14.0,0.0,108
mvfst,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4378/quic_server_test_connection_close0.iev,13.0,0.0,109
picoquic,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4429/quic_server_test_connection_close0.iev,36.0,0.0,0
picoquic,server,quic_server_test_connection_close,,No Error,/results/temp/4480/quic_server_test_connection_close0.iev,17.0,1.0,2
quant,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4531/quic_server_test_connection_close0.iev,24.0,0.0,110
quant,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4582/quic_server_test_connection_close0.iev,12.0,0.0,111
quic-go,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4633/quic_server_test_connection_close0.iev,9.0,0.0,112
quic-go,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4684/quic_server_test_connection_close0.iev,8.0,0.0,113
aioquic,server,quic_server_test_connection_close,,No Error,/results/temp/4735/quic_server_test_connection_close0.iev,15.0,1.0,2
aioquic,server,quic_server_test_connection_close,,Handshake not completed,/results/temp/4786/quic_server_test_connection_close0.iev,8.0,0.0,114
quinn,server,quic_server_test_reset_stream,,"require stream_id_allowed(dcid,f.id);  # [6]""",/results/temp/4837/quic_server_test_reset_stream0.iev,8.0,0.0,31
quinn,server,quic_server_test_reset_stream,,"require stream_id_allowed(dcid,f.id);  # [6]""",/results/temp/4888/quic_server_test_reset_stream0.iev,11.0,0.0,31
mvfst,server,quic_server_test_reset_stream,,frame.connection_close:{err_code:0xc},/results/temp/4939/quic_server_test_reset_stream0.iev,18.0,0.0,34
mvfst,server,quic_server_test_reset_stream,,frame.connection_close:{err_code:0xc},/results/temp/4990/quic_server_test_reset_stream0.iev,19.0,0.0,34
picoquic,server,quic_server_test_reset_stream,,"require stream_id_allowed(dcid,f.id);  # [4]""",/results/temp/5041/quic_server_test_reset_stream0.iev,9.0,0.0,32
picoquic,server,quic_server_test_reset_stream,,"require stream_id_allowed(dcid,f.id);  # [4]""",/results/temp/5092/quic_server_test_reset_stream0.iev,17.0,0.0,32
quant,server,quic_server_test_reset_stream,,Handshake not completed,/results/temp/5143/quic_server_test_reset_stream0.iev,22.0,0.0,0
quant,server,quic_server_test_reset_stream,,Handshake not completed,/results/temp/5194/quic_server_test_reset_stream0.iev,22.0,0.0,0
quic-go,server,quic_server_test_reset_stream,,Handshake not completed,/results/temp/5245/quic_server_test_reset_stream0.iev,11.0,0.0,0
quic-go,server,quic_server_test_reset_stream,,Handshake not completed,/results/temp/5296/quic_server_test_reset_stream0.iev,12.0,0.0,0
aioquic,server,quic_server_test_reset_stream,,No Error,/results/temp/5347/quic_server_test_reset_stream0.iev,35.0,1.0,2
aioquic,server,quic_server_test_reset_stream,,No Error,/results/temp/5398/quic_server_test_reset_stream0.iev,43.0,1.0,2
quinn,server,quic_server_test_retirecoid_error,,Run out of cid,/results/temp/5449/quic_server_test_retirecoid_error0.iev,7.0,0.0,33
mvfst,server,quic_server_test_retirecoid_error,,Handshake not completed,/results/temp/5500/quic_server_test_retirecoid_error0.iev,12.0,0.0,0
mvfst,server,quic_server_test_retirecoid_error,,Handshake not completed,/results/temp/5551/quic_server_test_retirecoid_error0.iev,14.0,0.0,0
picoquic,server,quic_server_test_retirecoid_error,,No Error,/results/temp/5602/quic_server_test_retirecoid_error0.iev,20.0,1.0,2
picoquic,server,quic_server_test_retirecoid_error,,Run out of cid,/results/temp/5653/quic_server_test_retirecoid_error0.iev,11.0,0.0,33
quant,server,quic_server_test_retirecoid_error,,Handshake not completed,/results/temp/5704/quic_server_test_retirecoid_error0.iev,8.0,0.0,0
quant,server,quic_server_test_retirecoid_error,,Handshake not completed,/results/temp/5755/quic_server_test_retirecoid_error0.iev,2.0,0.0,0
quic-go,server,quic_server_test_retirecoid_error,,Handshake not completed,/results/temp/5806/quic_server_test_retirecoid_error0.iev,9.0,0.0,0
quic-go,server,quic_server_test_retirecoid_error,,Handshake not completed,/results/temp/5857/quic_server_test_retirecoid_error0.iev,18.0,0.0,0
aioquic,server,quic_server_test_retirecoid_error,,Run out of cid,/results/temp/5908/quic_server_test_retirecoid_error0.iev,6.0,0.0,33
aioquic,server,quic_server_test_retirecoid_error,,Run out of cid,/results/temp/5959/quic_server_test_retirecoid_error0.iev,6.0,0.0,33
quinn,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6010/quic_server_test_newcoid_zero_error0.iev,8.0,0.0,0
quinn,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6061/quic_server_test_newcoid_zero_error0.iev,7.0,0.0,0
mvfst,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6112/quic_server_test_newcoid_zero_error0.iev,13.0,0.0,0
mvfst,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6163/quic_server_test_newcoid_zero_error0.iev,15.0,0.0,0
picoquic,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6214/quic_server_test_newcoid_zero_error0.iev,38.0,0.0,0
picoquic,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6265/quic_server_test_newcoid_zero_error0.iev,29.0,0.0,0
quant,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6316/quic_server_test_newcoid_zero_error0.iev,6.0,0.0,0
quant,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6367/quic_server_test_newcoid_zero_error0.iev,7.0,0.0,0
quic-go,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6418/quic_server_test_newcoid_zero_error0.iev,18.0,0.0,0
quic-go,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6469/quic_server_test_newcoid_zero_error0.iev,10.0,0.0,0
aioquic,server,quic_server_test_newcoid_zero_error,,No Error,/results/temp/6520/quic_server_test_newcoid_zero_error0.iev,17.0,1.0,2
aioquic,server,quic_server_test_newcoid_zero_error,,Handshake not completed,/results/temp/6571/quic_server_test_newcoid_zero_error0.iev,14.0,0.0,0
quinn,server,quic_server_test_handshake_done_error,,No Error,/results/temp/6622/quic_server_test_handshake_done_error0.iev,5.0,1.0,2
quinn,server,quic_server_test_handshake_done_error,,No Error,/results/temp/6673/quic_server_test_handshake_done_error0.iev,7.0,1.0,2
mvfst,server,quic_server_test_handshake_done_error,,Segmentation Fault 139,/results/temp/6724/quic_server_test_handshake_done_error0.iev,5.0,0.0,4
mvfst,server,quic_server_test_handshake_done_error,,Handshake not completed,/results/temp/6775/quic_server_test_handshake_done_error0.iev,9.0,0.0,0
picoquic,server,quic_server_test_handshake_done_error,,No Error,/results/temp/6826/quic_server_test_handshake_done_error0.iev,10.0,1.0,2
picoquic,server,quic_server_test_handshake_done_error,,No Error,/results/temp/6877/quic_server_test_handshake_done_error0.iev,11.0,1.0,2
quant,server,quic_server_test_handshake_done_error,,Handshake not completed,/results/temp/6928/quic_server_test_handshake_done_error0.iev,11.0,0.0,0
quant,server,quic_server_test_handshake_done_error,,Handshake not completed,/results/temp/6979/quic_server_test_handshake_done_error0.iev,3.0,0.0,0
quic-go,server,quic_server_test_handshake_done_error,,frame.connection_close:{err_code:0x7},/results/temp/7030/quic_server_test_handshake_done_error0.iev,3.0,0.0,5
quic-go,server,quic_server_test_handshake_done_error,,frame.connection_close:{err_code:0x7},/results/temp/7081/quic_server_test_handshake_done_error0.iev,9.0,0.0,5
aioquic,server,quic_server_test_handshake_done_error,,No Error,/results/temp/7132/quic_server_test_handshake_done_error0.iev,9.0,1.0,2
aioquic,server,quic_server_test_handshake_done_error,,No Error,/results/temp/7183/quic_server_test_handshake_done_error0.iev,5.0,1.0,2
quinn,server,quic_server_test_stop_sending,,"require conn_total_data(the_cid) > 0;""",/results/temp/7234/quic_server_test_stop_sending0.iev,14.0,0.0,37
quinn,server,quic_server_test_stop_sending,,"require conn_total_data(the_cid) > 0;""",/results/temp/7285/quic_server_test_stop_sending0.iev,8.0,0.0,37
mvfst,server,quic_server_test_stop_sending,,Handshake not completed,/results/temp/7336/quic_server_test_stop_sending0.iev,15.0,0.0,0
mvfst,server,quic_server_test_stop_sending,,Handshake not completed,/results/temp/7387/quic_server_test_stop_sending0.iev,15.0,0.0,0
picoquic,server,quic_server_test_stop_sending,,"require conn_total_data(the_cid) > 0;""",/results/temp/7438/quic_server_test_stop_sending0.iev,17.0,0.0,37
picoquic,server,quic_server_test_stop_sending,,"require conn_total_data(the_cid) > 0;""",/results/temp/7489/quic_server_test_stop_sending0.iev,12.0,0.0,37
quant,server,quic_server_test_stop_sending,,Handshake not completed,/results/temp/7540/quic_server_test_stop_sending0.iev,6.0,0.0,0
quant,server,quic_server_test_stop_sending,,Handshake not completed,/results/temp/7591/quic_server_test_stop_sending0.iev,10.0,0.0,0
quic-go,server,quic_server_test_stop_sending,,Handshake not completed,/results/temp/7642/quic_server_test_stop_sending0.iev,26.0,0.0,0
quic-go,server,quic_server_test_stop_sending,,Handshake not completed,/results/temp/7693/quic_server_test_stop_sending0.iev,26.0,0.0,0
aioquic,server,quic_server_test_stop_sending,,"require conn_total_data(the_cid) > 0;""",/results/temp/7744/quic_server_test_stop_sending0.iev,10.0,0.0,37
aioquic,server,quic_server_test_stop_sending,,"require conn_total_data(the_cid) > 0;""",/results/temp/7795/quic_server_test_stop_sending0.iev,8.0,0.0,37
quinn,server,quic_server_test_double_tp_error,,No Error,/results/temp/7846/quic_server_test_double_tp_error0.iev,2.0,1.0,2
quinn,server,quic_server_test_double_tp_error,,No Error,/results/temp/7897/quic_server_test_double_tp_error0.iev,2.0,1.0,2
mvfst,server,quic_server_test_double_tp_error,,frame.connection_close:{err_code:0xc},/results/temp/7948/quic_server_test_double_tp_error0.iev,21.0,0.0,34
mvfst,server,quic_server_test_double_tp_error,,Handshake not completed,/results/temp/7999/quic_server_test_double_tp_error0.iev,12.0,0.0,0
picoquic,server,quic_server_test_double_tp_error,,No Error,/results/temp/8050/quic_server_test_double_tp_error0.iev,2.0,1.0,2
quant,server,quic_server_test_double_tp_error,,server_return_code(1)+timeout,/results/temp/8101/quic_server_test_double_tp_error0.iev,1.0,0.0,7
quant,server,quic_server_test_double_tp_error,,server_return_code(1)+timeout,/results/temp/8152/quic_server_test_double_tp_error0.iev,1.0,0.0,7
quic-go,server,quic_server_test_double_tp_error,,No Error,/results/temp/8203/quic_server_test_double_tp_error0.iev,2.0,1.0,2
quic-go,server,quic_server_test_double_tp_error,,No Error,/results/temp/8254/quic_server_test_double_tp_error0.iev,2.0,1.0,2
aioquic,server,quic_server_test_double_tp_error,,frame.connection_close:{err_code:0xa},/results/temp/8305/quic_server_test_double_tp_error0.iev,27.0,0.0,1
aioquic,server,quic_server_test_double_tp_error,,Handshake not completed,/results/temp/8356/quic_server_test_double_tp_error0.iev,36.0,0.0,0
quinn,server,quic_server_test_tp_limit_acticoid_error,,Run out of cid,/results/temp/8407/quic_server_test_tp_limit_acticoid_error0.iev,5.0,0.0,33
quinn,server,quic_server_test_tp_limit_acticoid_error,,Run out of cid,/results/temp/8458/quic_server_test_tp_limit_acticoid_error0.iev,5.0,0.0,33
mvfst,server,quic_server_test_tp_limit_acticoid_error,,Handshake not completed,/results/temp/8509/quic_server_test_tp_limit_acticoid_error0.iev,14.0,0.0,0
mvfst,server,quic_server_test_tp_limit_acticoid_error,,frame.connection_close:{err_code:0xa},/results/temp/8560/quic_server_test_tp_limit_acticoid_error0.iev,13.0,0.0,1
quant,server,quic_server_test_accept_maxdata,,No Error,/results/temp/9325/quic_server_test_accept_maxdata0.iev,22.0,1.0,2
quant,server,quic_server_test_accept_maxdata,,No Error,/results/temp/9376/quic_server_test_accept_maxdata0.iev,14.0,1.0,2
quic-go,server,quic_server_test_accept_maxdata,,Handshake not completed,/results/temp/9427/quic_server_test_accept_maxdata0.iev,20.0,0.0,0
quic-go,server,quic_server_test_accept_maxdata,,No Error,/results/temp/9478/quic_server_test_accept_maxdata0.iev,13.0,1.0,2
aioquic,server,quic_server_test_accept_maxdata,,No Error,/results/temp/9529/quic_server_test_accept_maxdata0.iev,23.0,1.0,2
aioquic,server,quic_server_test_accept_maxdata,,No Error,/results/temp/9580/quic_server_test_accept_maxdata0.iev,21.0,1.0,2
quinn,server,quic_server_test_no_icid,,"require initial_source_connection_id.is_set(trans_params(scid));  # [5]""",/results/temp/9631/quic_server_test_no_icid0.iev,0.0,0.0,39
quinn,server,quic_server_test_no_icid,,"require initial_source_connection_id.is_set(trans_params(scid));  # [5]""",/results/temp/9682/quic_server_test_no_icid0.iev,0.0,0.0,39
mvfst,server,quic_server_test_no_icid,,"require initial_source_connection_id.is_set(trans_params(scid));  # [5]""",/results/temp/9733/quic_server_test_no_icid0.iev,0.0,0.0,39
